batch,pair,source_name,target_name,cost_9,angle_9,cost_16,angle_16,cost_32,angle_32,cost_64,angle_64,cost_128,angle_128,cost_196,angle_196,cost_256,angle_256,cost_384,angle_384,cost_512,angle_512,angle_global,cost_global
003_03,1,003 HE R1_3.vsi - 20x_03.tif,003_ST_V19S23_107_3_03.tif,-0.1199224665760994,146,-0.07459518313407898,113,-0.07149511575698853,119,-0.1447232961654663,151,-0.31695085763931274,58,-0.49542179703712463,60,-0.5864741802215576,47,-0.7256301641464233,60,-0.7733290195465088,58,58.0,-0.7430205345153809
003_03,2,003_ST_V19S23_107_3_03.tif,003_MP_F3.vsi - 20x_BF_03.tif,-0.10761204361915588,97,-0.06300794333219528,93,-0.04238719865679741,94,-0.06575853377580643,91,-0.1914626657962799,95,-0.3130941390991211,98,-0.42384713888168335,97,-0.563239336013794,95,-0.6414266228675842,95,95.0,-0.61846923828125
003_03,3,003_MP_F3.vsi - 20x_BF_03.tif,003 M+ V6 HES.vsi - 20x_BF_03.tif,-0.10982602834701538,170,-0.06199085712432861,170,-0.03358985483646393,251,-0.05181615427136421,231,-0.18718130886554718,250,-0.34596574306488037,231,-0.4576658606529236,232,-0.6013889908790588,179,-0.6735811829566956,179,179.0,-0.6573172807693481
003_03,4,003 M+ V6 HES.vsi - 20x_BF_03.tif,003 M- V7 HES.vsi - 20x_BF_03.tif,-0.14477461576461792,346,-0.1069478690624237,346,-0.12590713798999786,346,-0.22820010781288147,346,-0.4378209412097931,346,-0.5853651165962219,346,-0.6951270699501038,346,-0.8053464293479919,346,-0.839398205280304,346,346.0,-0.8113857507705688
003_03,5,003 M- V7 HES.vsi - 20x_BF_03.tif,003 MM V8_01.vsi - 20x_BF_03.tif,-0.10633469372987747,15,-0.06641440838575363,21,-0.039231542497873306,18,-0.054629430174827576,322,-0.14473599195480347,323,-0.2689300775527954,110,-0.3729376494884491,288,-0.5037979483604431,295,-0.5841042399406433,323,323.0,-0.5825067758560181
003_03,6,003 MM V8_01.vsi - 20x_BF_03.tif,003_LPS_F9_094304_202205.vsi - 40x_BF_03.tif,-0.10533910989761353,312,-0.06509365141391754,312,-0.05136319249868393,312,-0.09055864810943604,311,-0.2583424746990204,322,-0.40330639481544495,321,-0.49115949869155884,322,-0.596483051776886,322,-0.641836941242218,322,322.0,-0.6771823763847351
003_03,7,003_LPS_F9_094304_202205.vsi - 40x_BF_03.tif,003_LTA_F10_095615_202205.vsi - 40x_BF_03.tif,-0.09319649636745453,38,-0.06216968223452568,102,-0.05644458532333374,103,-0.08580007404088974,102,-0.2072221338748932,102,-0.32531872391700745,103,-0.39235129952430725,88,-0.4929050803184509,91,-0.5376039147377014,81,81.0,-0.5815369486808777
003_03,8,003_LTA_F10_095615_202205.vsi - 40x_BF_03.tif,003 HE R11_3.vsi - 20x_03.tif,-0.09828916192054749,308,-0.06372356414794922,330,-0.04811758175492287,330,-0.07036890089511871,162,-0.15804333984851837,178,-0.28081467747688293,162,-0.3421412706375122,162,-0.4248329699039459,113,-0.48162901401519775,304,305.0,-0.4903932511806488
003_03,9,003 HE R11_3.vsi - 20x_03.tif,003 HE R21_3.vsi - 20x_03.tif,-0.13020585477352142,318,-0.08757452666759491,324,-0.08791179955005646,321,-0.17007973790168762,321,-0.34261053800582886,321,-0.4801931381225586,323,-0.5775086283683777,324,-0.6682034730911255,61,-0.7334473729133606,320,320.0,-0.6915546655654907
046_02,1,046 HE R1_1.vsi - 20x_02.tif,046_ST_V10A20_011_2_02.tif,-0.1811736524105072,79,-0.15996430814266205,78,-0.20458950102329254,79,-0.32273539900779724,79,-0.5195068120956421,79,-0.6674696803092957,79,-0.734534740447998,79,-0.784835159778595,79,-0.8352606296539307,79,79.0,-0.8369867205619812
046_02,2,046_ST_V10A20_011_2_02.tif,046_MP_F3.vsi - 20x_BF_02.tif,-0.12210134416818619,91,-0.07780803740024567,229,-0.05861438065767288,235,-0.08875339478254318,225,-0.21795734763145447,262,-0.3506544232368469,255,-0.4461888074874878,261,-0.5555890202522278,252,-0.6125469207763672,261,261.0,-0.6070886850357056
046_02,3,046_MP_F3.vsi - 20x_BF_02.tif,046 M+ V6 HES.vsi - 20x_BF_02.tif,-0.12097461521625519,357,-0.07786187529563904,353,-0.051952965557575226,353,-0.0703488364815712,184,-0.1764727681875229,60,-0.3040902614593506,60,-0.3886577785015106,61,-0.5108887553215027,55,-0.5875003933906555,60,60.0,-0.5805983543395996
046_02,4,046 M+ V6 HES.vsi - 20x_BF_02.tif,046 M- V7 HES.vsi - 20x_BF_02.tif,-0.1395961046218872,47,-0.10033516585826874,47,-0.09321436285972595,47,-0.16118919849395752,47,-0.3130451440811157,47,-0.4285598695278168,47,-0.5020360946655273,47,-0.5920911431312561,47,-0.653403103351593,47,47.0,-0.6448296308517456
046_02,5,046 M- V7 HES.vsi - 20x_BF_02.tif,046 MM V8_01.vsi - 20x_BF_02.tif,-0.12142457067966461,105,-0.08336097002029419,105,-0.06042883172631264,101,-0.08199810981750488,101,-0.19099734723567963,100,-0.3119032680988312,105,-0.39280688762664795,101,-0.5274744033813477,101,-0.5664046406745911,102,102.0,-0.5693215131759644
046_02,6,046 MM V8_01.vsi - 20x_BF_02.tif,046_LPS_F9_094744_202205.vsi - 40x_BF_02.tif,-0.14813117682933807,117,-0.12456867843866348,117,-0.1451968252658844,117,-0.23871752619743347,117,-0.44017231464385986,117,-0.5551422834396362,117,-0.6528418660163879,117,-0.7102779746055603,117,-0.7663522362709045,116,116.0,-0.7880116701126099
046_02,7,046_LPS_F9_094744_202205.vsi - 40x_BF_02.tif,046_LTA_F10_100202_202205.vsi - 40x_BF_02.tif,-0.1588898003101349,72,-0.14350132644176483,72,-0.17804114520549774,72,-0.2715587913990021,72,-0.458204448223114,72,-0.5933809876441956,72,-0.6727526187896729,72,-0.7164216637611389,72,-0.7656204700469971,72,72.0,-0.7933955192565918
046_02,8,046_LTA_F10_100202_202205.vsi - 40x_BF_02.tif,046 HE R11_1.vsi - 20x_02.tif,-0.11160802841186523,44,-0.07080256193876266,351,-0.055390432476997375,350,-0.09522835910320282,51,-0.22521701455116272,120,-0.35657787322998047,188,-0.45103201270103455,187,-0.5529564023017883,184,-0.6211283802986145,187,187.0,-0.6262342929840088
046_02,9,046 HE R11_1.vsi - 20x_02.tif,046 HE R21_1.vsi - 20x_02.tif,-0.13752540946006775,217,-0.10394373536109924,217,-0.10383763909339905,221,-0.17690584063529968,220,-0.33723029494285583,17,-0.45796266198158264,19,-0.5527547001838684,18,-0.6323613524436951,31,-0.7139753699302673,31,31.0,-0.6887547969818115
047_02,1,047 HE R1_1.vsi - 20x_02.tif,047_ST_V10A20_007_2_02.tif,-0.14444679021835327,335,-0.1230517327785492,333,-0.16736705601215363,334,-0.29210883378982544,334,-0.5015015602111816,335,-0.6443184018135071,336,-0.736765444278717,335,-0.8313837051391602,336,-0.8668637871742249,335,335.0,-0.8490456342697144
047_02,2,047_ST_V10A20_007_2_02.tif,047_MP_F3.vsi - 20x_BF_02.tif,-0.11080306768417358,244,-0.07396972179412842,245,-0.06589449942111969,245,-0.11112622916698456,245,-0.2611313462257385,246,-0.41247251629829407,245,-0.5189816355705261,245,-0.6473817825317383,246,-0.7025704979896545,246,246.0,-0.6840924620628357
047_02,3,047_MP_F3.vsi - 20x_BF_02.tif,047 M+ V6 HES.vsi - 20x_BF_02.tif,-0.10665465146303177,164,-0.06714953482151031,164,-0.05269213765859604,11,-0.08531775325536728,169,-0.2222583293914795,164,-0.3779517710208893,164,-0.48437002301216125,169,-0.6180528402328491,134,-0.6937491297721863,168,168.0,-0.6771895885467529
047_02,4,047 M+ V6 HES.vsi - 20x_BF_02.tif,047 M- V7 HES.vsi - 20x_BF_02.tif,-0.16087943315505981,288,-0.15587860345840454,288,-0.20911303162574768,288,-0.3301951587200165,288,-0.5249885320663452,288,-0.6704463362693787,288,-0.7598834037780762,288,-0.8422670960426331,288,-0.872427761554718,288,288.0,-0.8567804098129272
047_02,5,047 M- V7 HES.vsi - 20x_BF_02.tif,047 MM V8.vsi - 20x_BF_02.tif,-0.10741280019283295,90,-0.06766312569379807,90,-0.05194864422082901,89,-0.08071758598089218,89,-0.20730897784233093,88,-0.36377841234207153,89,-0.4729728102684021,88,-0.616600751876831,89,-0.6775410175323486,88,88.0,-0.6671398282051086
047_02,6,047 MM V8.vsi - 20x_BF_02.tif,047_LPS_F9_095009_202205.vsi - 40x_BF_02.tif,-0.1008048951625824,167,-0.07001577317714691,171,-0.06372104585170746,172,-0.08998716622591019,63,-0.19056425988674164,62,-0.27539464831352234,201,-0.3411954343318939,200,-0.37552410364151,283,-0.42355525493621826,181,180.0,-0.5003849267959595
047_02,7,047_LPS_F9_095009_202205.vsi - 40x_BF_02.tif,047_LTA_F10_100334_202205.vsi - 40x_BF_02.tif,-0.10714016854763031,147,-0.08870835602283478,147,-0.08478762954473495,147,-0.11022074520587921,147,-0.19869039952754974,145,-0.2568570673465729,143,-0.31787654757499695,146,-0.33659136295318604,147,-0.3863784074783325,146,146.0,-0.4650443196296692
047_02,8,047_LTA_F10_100334_202205.vsi - 40x_BF_02.tif,047 HE R11_1.vsi - 20x_02.tif,-0.10693210363388062,96,-0.07273558527231216,235,-0.07238553464412689,232,-0.1301886886358261,269,-0.28896215558052063,94,-0.4322050213813782,266,-0.5082060098648071,265,-0.5772107243537903,88,-0.6489691138267517,90,90.0,-0.6694077253341675
047_02,9,047 HE R11_1.vsi - 20x_02.tif,047 HE R21_1.vsi - 20x_02.tif,-0.12285520136356354,33,-0.08465435355901718,33,-0.08938239514827728,38,-0.16063302755355835,37,-0.35392841696739197,36,-0.5320538878440857,37,-0.6365808248519897,36,-0.7645459771156311,36,-0.8093187808990479,36,36.0,-0.7855072021484375
001_04,1,001 HE R1_4.vsi - 20x_04.tif,001_ST_V19S23_106_4_04.tif,-0.13047343492507935,276,-0.08551003783941269,278,-0.07279551774263382,277,-0.10872649401426315,278,-0.22242453694343567,277,-0.3395477831363678,278,-0.42820289731025696,278,-0.5492836833000183,278,-0.605981707572937,278,278.0,-0.6060214042663574
001_04,2,001_ST_V19S23_106_4_04.tif,001_MP_F3.vsi - 20x_BF_04.tif,-0.12549366056919098,104,-0.08995938301086426,104,-0.07228679955005646,101,-0.08650904893875122,101,-0.15799297392368317,100,-0.2604560852050781,101,-0.3501753509044647,101,-0.4688539505004883,279,-0.5336847901344299,102,102.0,-0.5407109260559082
001_04,3,001_MP_F3.vsi - 20x_BF_04.tif,001 M+ V6 HES.vsi - 20x_BF_04.tif,-0.11379638314247131,250,-0.07321508228778839,93,-0.05167684704065323,271,-0.0720425620675087,303,-0.1817215532064438,303,-0.28600138425827026,279,-0.3678516745567322,279,-0.4944112002849579,302,-0.5594545006752014,302,302.0,-0.565223217010498
001_04,4,001 M+ V6 HES.vsi - 20x_BF_04.tif,001 M- V7 HES.vsi - 20x_BF_04.tif,-0.12827204167842865,0,-0.0869784951210022,354,-0.07326732575893402,355,-0.11541692912578583,354,-0.2579580247402191,355,-0.3751288056373596,354,-0.456064909696579,354,-0.5260934233665466,223,-0.6110647916793823,354,354.0,-0.6008599996566772
001_04,5,001 M- V7 HES.vsi - 20x_BF_04.tif,001  MM V8.vsi - 20x_BF_04.tif,-0.1197497546672821,185,-0.07999652624130249,352,-0.06056585907936096,174,-0.08664527535438538,212,-0.21283754706382751,174,-0.33861488103866577,176,-0.43072038888931274,175,-0.546192467212677,174,-0.6193093657493591,175,175.0,-0.6363720297813416
001_04,6,001  MM V8.vsi - 20x_BF_04.tif,001_LPS_F9_094012_202205.vsi - 40x_BF_04.tif,-0.12462177127599716,292,-0.0867752954363823,291,-0.06744407117366791,291,-0.08146188408136368,295,-0.16916970908641815,183,-0.25729650259017944,186,-0.32398027181625366,186,-0.4308534860610962,187,-0.5129762291908264,187,187.0,-0.5105156898498535
001_04,7,001_LPS_F9_094012_202205.vsi - 40x_BF_04.tif,001_LTA_F10_095324_202205.vsi - 40x_BF_04.tif,-0.12619233131408691,21,-0.08826112747192383,21,-0.07013336569070816,21,-0.09785390645265579,22,-0.20007187128067017,18,-0.30108755826950073,17,-0.37381941080093384,17,-0.46840259432792664,22,-0.5269892811775208,22,22.0,-0.5101915001869202
001_04,8,001_LTA_F10_095324_202205.vsi - 40x_BF_04.tif,001 HE R11_4.vsi - 20x_04.tif,-0.17258048057556152,82,-0.15063761174678802,82,-0.16720804572105408,82,-0.23059187829494476,82,-0.3542686104774475,82,-0.4529281258583069,82,-0.5466774106025696,82,-0.6290828585624695,82,-0.7003708481788635,82,82.0,-0.6983543634414673
001_04,9,001 HE R11_4.vsi - 20x_04.tif,001 HE R21_4.vsi - 20x_04.tif,-0.156890407204628,11,-0.11923709511756897,11,-0.13041803240776062,9,-0.21187949180603027,9,-0.38022878766059875,10,-0.5108442306518555,11,-0.6155192852020264,11,-0.6660512089729309,11,-0.7503501176834106,11,11.0,-0.7308504581451416
045_01,1,045 HE R1_1.vsi - 20x_01.tif,045_ST_V10A20_008_1_01.tif,-0.1186700090765953,197,-0.08140051364898682,77,-0.08701770007610321,200,-0.1606077402830124,200,-0.3346789479255676,28,-0.4892657697200775,78,-0.5985963940620422,204,-0.7184528708457947,82,-0.7759226560592651,239,239.0,-0.7470122575759888
045_01,2,045_ST_V10A20_008_1_01.tif,045_MP_F3.vsi - 20x_BF_01.tif,-0.10489729046821594,143,-0.06632132083177567,143,-0.0505976639688015,143,-0.06045492738485336,143,-0.15218044817447662,142,-0.3026846647262573,124,-0.3872109055519104,134,-0.5176768898963928,240,-0.5858200192451477,125,125.0,-0.5739377737045288
045_01,3,045_MP_F3.vsi - 20x_BF_01.tif,045 M+ V6 HES.vsi - 20x_BF_01.tif,-0.10539737343788147,239,-0.06388336420059204,240,-0.03456396609544754,222,-0.04761365428566933,274,-0.14417517185211182,275,-0.2667602598667145,312,-0.36404192447662354,275,-0.5188741683959961,140,-0.5940014123916626,130,130.0,-0.5826146602630615
045_01,4,045 M+ V6 HES.vsi - 20x_BF_01.tif,045 M- V7 HES.vsi - 20x_BF_01.tif,-0.12114927917718887,295,-0.09106162190437317,295,-0.10784541070461273,295,-0.19402028620243073,295,-0.3871610462665558,295,-0.5437658429145813,295,-0.6684600114822388,295,-0.7828220129013062,295,-0.8333213925361633,295,295.0,-0.8033386468887329
045_01,5,045 M- V7 HES.vsi - 20x_BF_01.tif,045 MM V8_01.vsi - 20x_BF_01.tif,-0.09407032281160355,320,-0.06083628907799721,320,-0.042960915714502335,321,-0.059922073036432266,321,-0.17889250814914703,321,-0.3360467553138733,83,-0.4489189684391022,344,-0.6050388813018799,55,-0.665241539478302,320,320.0,-0.6628243327140808
045_01,6,045 MM V8_01.vsi - 20x_BF_01.tif,045_LPS_F9_094555_202205.vsi - 40x_BF_01.tif,-0.09582900255918503,62,-0.05587172508239746,68,-0.0424630232155323,241,-0.07148098945617676,15,-0.20938178896903992,348,-0.3414587378501892,26,-0.4553525745868683,189,-0.568658709526062,35,-0.6288682222366333,188,188.0,-0.6348875164985657
045_01,7,045_LPS_F9_094555_202205.vsi - 40x_BF_01.tif,045_LTA_F10_100028_202205.vsi - 40x_BF_01.tif,-0.09174148738384247,310,-0.0607871450483799,309,-0.05622988939285278,309,-0.09442710876464844,315,-0.22313059866428375,306,-0.35096272826194763,309,-0.4405071437358856,309,-0.5551798939704895,357,-0.6144617199897766,310,310.0,-0.6248061060905457
045_01,8,045_LTA_F10_100028_202205.vsi - 40x_BF_01.tif,045 HE R11_1.vsi - 20x_01.tif,-0.09343209862709045,103,-0.05745428055524826,101,-0.042013756930828094,102,-0.06264115869998932,316,-0.1717025339603424,207,-0.2921331822872162,316,-0.4052969217300415,101,-0.5837035775184631,102,-0.6400764584541321,101,101.0,-0.6368471384048462
045_01,9,045 HE R11_1.vsi - 20x_01.tif,045 HE R21_1.vsi - 20x_01.tif,-0.11807319521903992,295,-0.07994741201400757,295,-0.08803893625736237,154,-0.18421418964862823,154,-0.41664108633995056,154,-0.5598880052566528,154,-0.69490647315979,154,-0.7919643521308899,154,-0.8431933522224426,154,154.0,-0.8234479427337646
002_02,1,002 HE R1_2.vsi - 20x_02.tif,002_ST_V19S23_002_2_02.tif,-0.10677232593297958,14,-0.06897267699241638,14,-0.07269347459077835,12,-0.12783634662628174,12,-0.23582860827445984,17,-0.34258705377578735,33,-0.4248353838920593,40,-0.5463131666183472,33,-0.6218495965003967,41,41.0,-0.5276533365249634
002_02,2,002_ST_V19S23_002_2_02.tif,002_MP_F3.vsi - old_03 - 20x_BF_02.tif,-0.09266027808189392,17,-0.051027968525886536,345,-0.033094342797994614,37,-0.04247317835688591,215,-0.10115180909633636,82,-0.20501971244812012,186,-0.276429146528244,73,-0.44921866059303284,73,-0.5000680088996887,219,73.0,-0.37958356738090515
002_02,3,002_MP_F3.vsi - old_03 - 20x_BF_02.tif,002 M+ V6 HES.vsi - 20x_BF_02.tif,-0.09783273935317993,129,-0.0560171864926815,183,-0.042453180998563766,340,-0.08623319864273071,158,-0.24382056295871735,303,-0.42585813999176025,303,-0.535637378692627,303,-0.69017094373703,306,-0.7309191226959229,306,306.0,-0.7233518362045288
002_02,4,002 M+ V6 HES.vsi - 20x_BF_02.tif,002 M- V7 HES.vsi - 20x_BF_02.tif,-0.11949864029884338,11,-0.08467206358909607,11,-0.08554359525442123,11,-0.14179982244968414,7,-0.28159546852111816,23,-0.4552275240421295,23,-0.5515592694282532,23,-0.6814396381378174,23,-0.7175214886665344,24,24.0,-0.6699665784835815
002_02,5,002 M- V7 HES.vsi - 20x_BF_02.tif,002 MM V8_01.vsi - 20x_BF_02.tif,-0.09396655857563019,18,-0.05362951010465622,21,-0.03649221360683441,124,-0.04523833841085434,124,-0.11567466706037521,83,-0.22748517990112305,266,-0.3201931416988373,283,-0.5051720142364502,75,-0.5508604049682617,120,120.0,-0.5255355834960938
002_02,6,002 MM V8_01.vsi - 20x_BF_02.tif,002_LPS_F9_094135_202205.vsi - 40x_BF_02.tif,-0.09253603219985962,24,-0.05630427598953247,29,-0.05290677770972252,36,-0.09216580539941788,36,-0.22757083177566528,108,-0.3827761113643646,28,-0.48014649748802185,28,-0.5844019651412964,288,-0.6495135426521301,28,28.0,-0.6729558706283569
002_02,7,002_LPS_F9_094135_202205.vsi - 40x_BF_02.tif,002 HE R11_2.vsi - 20x_02.tif,-0.1050427258014679,87,-0.0670076459646225,87,-0.0644088163971901,87,-0.1302478015422821,88,-0.29149818420410156,88,-0.4441293179988861,91,-0.5673921704292297,91,-0.6741350889205933,86,-0.7234822511672974,91,91.0,-0.7250882387161255
002_02,8,002 HE R11_2.vsi - 20x_02.tif,002 HE R21_2.vsi - 20x_02.tif,-0.11931729316711426,33,-0.08615214377641678,35,-0.08995228260755539,189,-0.18366682529449463,201,-0.3887324333190918,205,-0.5765094757080078,204,-0.6932939291000366,187,-0.8310011625289917,201,-0.8403569459915161,187,187.0,-0.8214305639266968
048_04,1,048 HE R1_1.vsi - 20x_04.tif,048_ST_V10A20_009_4_04.tif,-0.13087883591651917,237,-0.09519227594137192,237,-0.12074579298496246,237,-0.2335149496793747,237,-0.45069387555122375,237,-0.6144548058509827,237,-0.7317179441452026,237,-0.8299930691719055,238,-0.8755512237548828,237,237.0,-0.8521223068237305
048_04,2,048_ST_V10A20_009_4_04.tif,048_MP_F3.vsi - old_05 - 20x_BF_04.tif,-0.10046253353357315,253,-0.05339086800813675,255,-0.03498072549700737,48,-0.08031468093395233,50,-0.2551756799221039,40,-0.4369557797908783,50,-0.5572222471237183,50,-0.704227089881897,258,-0.7546733021736145,288,289.0,-0.7387520670890808
048_04,3,048_MP_F3.vsi - old_05 - 20x_BF_04.tif,048 M+ V6 HES.vsi - 20x_BF_04.tif,-0.096620574593544,334,-0.05119768902659416,322,-0.03644416481256485,215,-0.08649998903274536,216,-0.25383448600769043,122,-0.438868910074234,347,-0.5622022151947021,165,-0.7060655355453491,159,-0.7640019655227661,165,165.0,-0.7520577311515808
048_04,4,048 M+ V6 HES.vsi - 20x_BF_04.tif,048 M- V7 HES.vsi - 20x_BF_04.tif,-0.1460699439048767,7,-0.1330144852399826,7,-0.18795442581176758,7,-0.30616462230682373,7,-0.513765811920166,7,-0.6683673858642578,7,-0.7635210752487183,7,-0.8318309187889099,7,-0.8818052411079407,7,7.0,-0.8667755722999573
048_04,5,048 M- V7 HES.vsi - 20x_BF_04.tif,048 MM V8_01.vsi - 20x_BF_04.tif,-0.0976969450712204,20,-0.052908025681972504,20,-0.029457975178956985,245,-0.052610352635383606,237,-0.1873413622379303,229,-0.34130898118019104,229,-0.45861080288887024,61,-0.6127360463142395,229,-0.6698009967803955,20,20.0,-0.6562991142272949
048_04,6,048 MM V8_01.vsi - 20x_BF_04.tif,048_LPS_F9_095142_202205.vsi - 40x_BF_04.tif,-0.09886789321899414,213,-0.05797493830323219,211,-0.03686726465821266,161,-0.05583517253398895,162,-0.15052953362464905,161,-0.2843792736530304,339,-0.3766273558139801,55,-0.5106236338615417,205,-0.5869091153144836,81,81.0,-0.5724394917488098
048_04,7,048_LPS_F9_095142_202205.vsi - 40x_BF_04.tif,048_LTA_F10_100505_202205.vsi - 40x_BF_04.tif,-0.1058693677186966,123,-0.06344422698020935,123,-0.051286980509757996,284,-0.08314212411642075,285,-0.19515658915042877,120,-0.3262498378753662,121,-0.42720118165016174,121,-0.5326849222183228,120,-0.6059477925300598,120,120.0,-0.596774160861969
048_04,8,048_LTA_F10_100505_202205.vsi - 40x_BF_04.tif,048 HE R11_1.vsi - 20x_04.tif,-0.10247659683227539,260,-0.0592346228659153,117,-0.04978679493069649,115,-0.09478707611560822,101,-0.2350892871618271,101,-0.41821181774139404,267,-0.5197336077690125,266,-0.6543100476264954,267,-0.7111647725105286,267,267.0,-0.7115018367767334
048_04,9,048 HE R11_1.vsi - 20x_04.tif,048 HE R21_1.vsi - 20x_04.tif,-0.11700449883937836,308,-0.07302341610193253,308,-0.07618606835603714,309,-0.15661969780921936,224,-0.35201022028923035,316,-0.5251653790473938,139,-0.6359594464302063,316,-0.7690421938896179,137,-0.8190840482711792,316,316.0,-0.7870596647262573
045_02,1,045 HE R1_1.vsi - 20x_02.tif,045_ST_V10A20_008_2_02.tif,-0.1306537389755249,105,-0.09414056688547134,105,-0.10516738891601562,107,-0.2073739767074585,106,-0.4126511514186859,106,-0.5533918142318726,106,-0.6572335958480835,106,-0.7357305884361267,105,-0.7986090183258057,105,105.0,-0.778050422668457
045_02,2,045_ST_V10A20_008_2_02.tif,045_MP_F3.vsi - 20x_BF_02.tif,-0.11748237162828445,272,-0.07814901322126389,270,-0.07196085155010223,272,-0.12818288803100586,272,-0.2845778465270996,272,-0.4267069399356842,272,-0.5199674963951111,272,-0.6471866965293884,271,-0.7046360373497009,272,272.0,-0.6986101865768433
045_02,3,045_MP_F3.vsi - 20x_BF_02.tif,045 M+ V6 HES.vsi - 20x_BF_02.tif,-0.11410216242074966,268,-0.07263922691345215,268,-0.050986479967832565,240,-0.07491175830364227,254,-0.18978729844093323,279,-0.31164732575416565,241,-0.4129399061203003,241,-0.5353587865829468,246,-0.6267433166503906,246,246.0,-0.6034496426582336
045_02,4,045 M+ V6 HES.vsi - 20x_BF_02.tif,045 M- V7 HES.vsi - 20x_BF_02.tif,-0.17009347677230835,318,-0.1582067757844925,318,-0.21212047338485718,318,-0.3389262557029724,318,-0.5190848708152771,318,-0.6364324688911438,318,-0.7117159962654114,318,-0.8020905256271362,318,-0.8352689146995544,318,318.0,-0.8203401565551758
045_02,5,045 M- V7 HES.vsi - 20x_BF_02.tif,045 MM V8_01.vsi - 20x_BF_02.tif,-0.10421603918075562,6,-0.06718236953020096,10,-0.04701295122504234,8,-0.05436595901846886,10,-0.12891466915607452,9,-0.26383841037750244,7,-0.3534509241580963,7,-0.5036834478378296,7,-0.5667167901992798,6,6.0,-0.5632234811782837
045_02,6,045 MM V8_01.vsi - 20x_BF_02.tif,045_LPS_F9_094555_202205.vsi - 40x_BF_02.tif,-0.10385607928037643,300,-0.06888410449028015,300,-0.05205123871564865,301,-0.06446554511785507,301,-0.14484798908233643,319,-0.24385161697864532,316,-0.32345351576805115,316,-0.4188598692417145,147,-0.5014363527297974,316,316.0,-0.5400683879852295
045_02,7,045_LPS_F9_094555_202205.vsi - 40x_BF_02.tif,045_LTA_F10_100028_202205.vsi - 40x_BF_02.tif,-0.11424395442008972,255,-0.08444968611001968,255,-0.07537268102169037,255,-0.09806621819734573,256,-0.18745772540569305,256,-0.27015671133995056,256,-0.3584388792514801,256,-0.41847220063209534,257,-0.51548832654953,256,256.0,-0.5552640557289124
045_02,8,045_LTA_F10_100028_202205.vsi - 40x_BF_02.tif,045 HE R11_1.vsi - 20x_02.tif,-0.11382528394460678,251,-0.07595038414001465,337,-0.06465977430343628,246,-0.10141748189926147,246,-0.22996321320533752,246,-0.37221166491508484,246,-0.45582258701324463,246,-0.5263770222663879,246,-0.6045331954956055,246,246.0,-0.619017481803894
