batch,pair,source_name,target_name,cost_9,angle_9,cost_16,angle_16,cost_32,angle_32,cost_64,angle_64,cost_128,angle_128,cost_196,angle_196,cost_256,angle_256,cost_384,angle_384,cost_512,angle_512,angle_global,cost_global
003_04,8,003_LTA_F10_095615_202205.vsi - 40x_BF_04.tif,003 HE R11_4.vsi - 20x_04.tif,-0.11150994151830673,113,-0.08093423396348953,113,-0.07079596817493439,113,-0.10672138631343842,114,-0.20001572370529175,117,-0.2681775689125061,116,-0.3611619472503662,116,-0.3700951635837555,108,-0.5064991116523743,116,116.0,-0.5327270030975342
003_04,9,003 HE R11_4.vsi - 20x_04.tif,003 HE R21_4.vsi - 20x_04.tif,-0.13677741587162018,349,-0.09681008756160736,349,-0.08932840079069138,307,-0.13707803189754486,319,-0.25110575556755066,317,-0.34720396995544434,317,-0.42255815863609314,317,-0.5290268063545227,340,-0.5859547853469849,166,339.0,-0.5597628355026245
002_01,1,002 HE R1_1.vsi - 20x_01.tif,002_ST_V19S23_002_1_01.tif,-0.17988421022891998,64,-0.15450888872146606,64,-0.17782634496688843,64,-0.25699514150619507,64,-0.4140452742576599,64,-0.5487498044967651,64,-0.6369847655296326,64,-0.723820149898529,64,-0.78571617603302,64,64.0,-0.7617186307907104
002_01,2,002_ST_V19S23_002_1_01.tif,002_MP_F3.vsi - old_02 - 20x_BF_01.tif,-0.12047534435987473,109,-0.07290904223918915,108,-0.03893467038869858,108,-0.048312995582818985,146,-0.15566354990005493,141,-0.2771259844303131,296,-0.37548765540122986,297,-0.49963250756263733,232,-0.5759216547012329,5,5.0,-0.5469111800193787
002_01,3,002_MP_F3.vsi - old_02 - 20x_BF_01.tif,002 M+ V6 HES.vsi - 20x_BF_01.tif,-0.11369593441486359,248,-0.06856592744588852,159,-0.042132724076509476,207,-0.053855810314416885,71,-0.15815044939517975,322,-0.28945183753967285,303,-0.3744547963142395,303,-0.5036649703979492,330,-0.5673719644546509,330,330.0,-0.5367307662963867
002_01,4,002 M+ V6 HES.vsi - 20x_BF_01.tif,002 M- V7 HES.vsi - 20x_BF_01.tif,-0.1677549183368683,308,-0.14609095454216003,308,-0.1673470139503479,308,-0.2351735383272171,308,-0.3879295885562897,308,-0.5078495144844055,308,-0.5880163908004761,308,-0.6746628880500793,308,-0.7265608310699463,307,307.0,-0.7064127922058105
002_01,5,002 M- V7 HES.vsi - 20x_BF_01.tif,002 MM V8_01.vsi - 20x_BF_01.tif,-0.11487480998039246,8,-0.07266797870397568,7,-0.04493824020028114,80,-0.054657187312841415,257,-0.15508390963077545,256,-0.27763456106185913,4,-0.3697930872440338,12,-0.49181047081947327,12,-0.5577225685119629,5,5.0,-0.5657495856285095
002_01,6,002 MM V8_01.vsi - 20x_BF_01.tif,002_LPS_F9_094135_202205.vsi - 40x_BF_01.tif,-0.11031806468963623,329,-0.07128013670444489,328,-0.04920690506696701,327,-0.06931785494089127,341,-0.1774250715970993,341,-0.2993221580982208,315,-0.3832724690437317,89,-0.437075138092041,343,-0.5196508765220642,91,91.0,-0.5394001007080078
002_01,7,002_LPS_F9_094135_202205.vsi - 40x_BF_01.tif,002_LTA_F10_095442_202205.vsi - 40x_BF_01.tif,-0.15550130605697632,48,-0.14201371371746063,48,-0.1738971620798111,47,-0.2543100118637085,47,-0.42262858152389526,48,-0.5388153195381165,47,-0.604824423789978,47,-0.6736927032470703,48,-0.7170242071151733,47,47.0,-0.7355890870094299
002_01,8,002_LTA_F10_095442_202205.vsi - 40x_BF_01.tif,002 HE R11_1.vsi - 20x_01.tif,-0.13739106059074402,104,-0.10099475085735321,104,-0.0966968685388565,104,-0.16206814348697662,104,-0.3158838152885437,104,-0.4531444013118744,104,-0.5574471354484558,104,-0.6455865502357483,104,-0.7224289178848267,104,103.0,-0.7065221071243286
002_01,9,002 HE R11_1.vsi - 20x_01.tif,002 HE R21_1.vsi - 20x_01.tif,-0.15059293806552887,164,-0.11043046414852142,164,-0.11254944652318954,143,-0.20221616327762604,339,-0.3903060853481293,330,-0.540889322757721,335,-0.6570677757263184,335,-0.7435231804847717,337,-0.8080201745033264,335,335.0,-0.7775074243545532
004_02,1,004 HE R1_2.vsi - 20x_02.tif,004_ST_V19S23_108_2_02.tif,-0.16025054454803467,14,-0.12433115392923355,13,-0.12948395311832428,3,-0.20908330380916595,4,-0.4009699523448944,4,-0.5235001444816589,3,-0.6290069222450256,4,-0.6832748651504517,9,-0.766307532787323,4,4.0,-0.7514964938163757
004_02,2,004_ST_V19S23_108_2_02.tif,004_MP_F3.vsi - 20x_BF_02.tif,-0.1250125914812088,94,-0.08212321251630783,94,-0.06984460353851318,313,-0.09742065519094467,331,-0.236258402466774,97,-0.3480447828769684,84,-0.4478311538696289,84,-0.5675930380821228,94,-0.6340941786766052,84,84.0,-0.630394697189331
004_02,3,004_MP_F3.vsi - 20x_BF_02.tif,004 M+ V6 HES.vsi - 20x_BF_02.tif,-0.12672755122184753,135,-0.08416935056447983,159,-0.06587045639753342,263,-0.09723974019289017,158,-0.2170422375202179,250,-0.32947853207588196,157,-0.4101216793060303,157,-0.501299262046814,157,-0.5801719427108765,157,157.0,-0.5823620557785034
004_02,4,004 M+ V6 HES.vsi - 20x_BF_02.tif,004 M- V7 HES.vsi - 20x_BF_02.tif,-0.13803526759147644,34,-0.1023247092962265,34,-0.09364073723554611,34,-0.13215234875679016,34,-0.23220722377300262,34,-0.37211909890174866,34,-0.4270801544189453,34,-0.5109468102455139,34,-0.5646963715553284,34,34.0,-0.5734314918518066
004_02,5,004 M- V7 HES.vsi - 20x_BF_02.tif,004 MM V8_01.vsi - 20x_BF_02.tif,-0.11166349053382874,1,-0.07708528637886047,205,-0.05667128786444664,205,-0.061794862151145935,207,-0.13007071614265442,214,-0.22335600852966309,205,-0.2926013171672821,11,-0.35984641313552856,10,-0.459665447473526,10,10.0,-0.49171847105026245
004_02,6,004 MM V8_01.vsi - 20x_BF_02.tif,004_LPS_F9_094427_202205.vsi - 40x_BF_02.tif,-0.10521411895751953,32,-0.06816165149211884,161,-0.05238364636898041,303,-0.08004488050937653,152,-0.1886831820011139,152,-0.32086870074272156,297,-0.42769965529441833,156,-0.559971034526825,14,-0.6207001209259033,15,15.0,-0.6507359147071838
004_02,7,004_LPS_F9_094427_202205.vsi - 40x_BF_02.tif,004_LTA_F10_095800_202205.vsi - 40x_BF_02.tif,-0.10897639393806458,331,-0.07556289434432983,331,-0.07173509895801544,331,-0.11636453121900558,332,-0.25612422823905945,347,-0.3998737931251526,339,-0.4802926182746887,346,-0.5738857984542847,330,-0.6308203339576721,347,344.0,-0.645035445690155
004_02,8,004_LTA_F10_095800_202205.vsi - 40x_BF_02.tif,004 HE R11_2.vsi - 20x_02.tif,-0.1292852759361267,148,-0.0981002226471901,148,-0.09829481691122055,148,-0.14608873426914215,149,-0.3082221746444702,148,-0.3921223282814026,148,-0.4900740385055542,148,-0.5467996597290039,148,-0.6460610628128052,148,148.0,-0.6765272617340088
004_02,9,004 HE R11_2.vsi - 20x_02.tif,004 HE R21_2.vsi - 20x_02.tif,-0.13745804131031036,287,-0.09966792166233063,303,-0.0960313230752945,303,-0.13029514253139496,303,-0.2300669401884079,303,-0.33865076303482056,299,-0.4043566882610321,299,-0.4609578549861908,295,-0.5606494545936584,296,297.0,-0.5729182958602905
003_02,1,003 HE R1_2.vsi - 20x_02.tif,003_ST_V19S23_107_2_02.tif,-0.1446532905101776,341,-0.11015376448631287,342,-0.10911068320274353,342,-0.16036047041416168,341,-0.28598281741142273,342,-0.4101122319698334,341,-0.4852718710899353,341,-0.6331151127815247,341,-0.6568961143493652,342,342.0,-0.6332687139511108
003_02,2,003_ST_V19S23_107_2_02.tif,003_MP_F3.vsi - 20x_BF_02.tif,-0.10286985337734222,113,-0.06556159257888794,113,-0.04514295607805252,37,-0.04483655095100403,44,-0.10086450725793839,107,-0.19579406082630157,107,-0.2706105709075928,107,-0.419894814491272,103,-0.47395938634872437,107,107.0,-0.4658278822898865
003_02,3,003_MP_F3.vsi - 20x_BF_02.tif,003 M+ V6 HES.vsi - 20x_BF_02.tif,-0.10608911514282227,25,-0.0711369588971138,181,-0.05486128106713295,174,-0.0661843791604042,179,-0.15208758413791656,261,-0.26742494106292725,182,-0.3465863764286041,178,-0.44599786400794983,203,-0.5076669454574585,179,179.0,-0.5273151397705078
003_02,4,003 M+ V6 HES.vsi - 20x_BF_02.tif,003 M- V7 HES.vsi - 20x_BF_02.tif,-0.13965237140655518,147,-0.10719452798366547,146,-0.1032763421535492,145,-0.14196324348449707,136,-0.2336069941520691,134,-0.3137454092502594,131,-0.3819202780723572,144,-0.4538762867450714,144,-0.5602046847343445,144,144.0,-0.5217372179031372
003_02,5,003 M- V7 HES.vsi - 20x_BF_02.tif,003 MM V8_01.vsi - 20x_BF_02.tif,-0.10295307636260986,359,-0.06954368948936462,13,-0.051601167768239975,121,-0.050773534923791885,292,-0.08338066190481186,292,-0.1406501978635788,292,-0.20640933513641357,293,-0.3027695119380951,96,-0.3732633590698242,97,293.0,-0.32847994565963745
003_02,6,003 MM V8_01.vsi - 20x_BF_02.tif,003_LPS_F9_094304_202205.vsi - 40x_BF_02.tif,-0.10333321988582611,289,-0.07196550816297531,290,-0.05891164764761925,290,-0.08130477368831635,289,-0.19120989739894867,289,-0.29863759875297546,290,-0.3928987383842468,290,-0.5201132893562317,290,-0.5610926747322083,290,290.0,-0.6077494621276855
003_02,7,003_LPS_F9_094304_202205.vsi - 40x_BF_02.tif,003_LTA_F10_095615_202205.vsi - 40x_BF_02.tif,-0.12140335142612457,39,-0.09783846139907837,39,-0.0990932360291481,39,-0.1469651609659195,38,-0.2444210797548294,38,-0.3202250301837921,39,-0.38433659076690674,39,-0.44316816329956055,39,-0.54107666015625,39,39.0,-0.5880675315856934
003_02,8,003_LTA_F10_095615_202205.vsi - 40x_BF_02.tif,003 HE R11_2.vsi - 20x_02.tif,-0.12567450106143951,48,-0.10031601041555405,48,-0.11076387763023376,48,-0.15862876176834106,48,-0.28087231516838074,47,-0.3604135513305664,47,-0.4318162500858307,45,-0.4544629156589508,47,-0.5876204967498779,47,47.0,-0.6387248039245605
003_02,9,003 HE R11_2.vsi - 20x_02.tif,003 HE R21_2.vsi - 20x_02.tif,-0.12038533389568329,81,-0.08526746928691864,262,-0.07520581781864166,261,-0.11532467603683472,238,-0.2160683423280716,235,-0.33756697177886963,237,-0.41389259696006775,81,-0.5113664269447327,108,-0.5979999899864197,108,108.0,-0.6178080439567566
046_03,1,046 HE R1_1.vsi - 20x_03.tif,046_ST_V10A20_011_3_03.tif,-0.14678356051445007,177,-0.12626738846302032,177,-0.16937611997127533,176,-0.29951420426368713,176,-0.5222784280776978,176,-0.6795890927314758,176,-0.7812904715538025,176,-0.8714116215705872,175,-0.9011433720588684,176,176.0,-0.8870939612388611
046_03,2,046_ST_V10A20_011_3_03.tif,046_MP_F3.vsi - 20x_BF_03.tif,-0.1102793738245964,0,-0.07160373777151108,0,-0.06794995069503784,1,-0.13687783479690552,1,-0.32655075192451477,1,-0.49736785888671875,1,-0.6088336110115051,1,-0.7273426651954651,1,-0.785290539264679,1,1.0,-0.7723275423049927
046_03,3,046_MP_F3.vsi - 20x_BF_03.tif,046 M+ V6 HES.vsi - 20x_BF_03.tif,-0.11060231924057007,105,-0.0713992565870285,62,-0.05856134742498398,62,-0.0963917076587677,288,-0.24762123823165894,123,-0.383521169424057,236,-0.497293621301651,125,-0.6298128962516785,194,-0.7074650526046753,156,156.0,-0.6890875101089478
046_03,4,046 M+ V6 HES.vsi - 20x_BF_03.tif,046 M- V7 HES.vsi - 20x_BF_03.tif,-0.14752444624900818,317,-0.13635894656181335,317,-0.18448394536972046,317,-0.29678618907928467,317,-0.4635787010192871,317,-0.5672510266304016,317,-0.6523230075836182,317,-0.7394130825996399,317,-0.7859736084938049,317,317.0,-0.7698531746864319
046_03,5,046 M- V7 HES.vsi - 20x_BF_03.tif,046 MM V8_01.vsi - 20x_BF_03.tif,-0.09481113404035568,80,-0.05603921040892601,139,-0.032671406865119934,139,-0.021959256380796432,140,-0.08167125284671783,116,-0.1890903264284134,116,-0.2691318094730377,116,-0.42451363801956177,62,-0.5115652680397034,65,65.0,-0.4905492067337036
046_03,6,046 MM V8_01.vsi - 20x_BF_03.tif,046_LPS_F9_094744_202205.vsi - 40x_BF_03.tif,-0.09168530255556107,187,-0.05299524590373039,104,-0.03888525068759918,104,-0.0659739226102829,107,-0.18592093884944916,121,-0.3350439965724945,49,-0.4426911771297455,309,-0.5899004340171814,325,-0.6495630145072937,325,325.0,-0.6561846733093262
046_03,7,046_LPS_F9_094744_202205.vsi - 40x_BF_03.tif,046_LTA_F10_100202_202205.vsi - 40x_BF_03.tif,-0.10659658908843994,320,-0.0738881528377533,320,-0.0845772847533226,320,-0.1581132411956787,320,-0.34673041105270386,319,-0.47485294938087463,319,-0.5873810648918152,319,-0.7174604535102844,320,-0.7580631971359253,319,318.0,-0.7511120438575745
046_03,8,046_LTA_F10_100202_202205.vsi - 40x_BF_03.tif,046 HE R11_1.vsi - 20x_03.tif,-0.10590607672929764,184,-0.06451769918203354,184,-0.0536310151219368,175,-0.11231499910354614,232,-0.2856893241405487,18,-0.44596195220947266,232,-0.568901002407074,232,-0.701376736164093,21,-0.7625372409820557,232,232.0,-0.7531981468200684
046_03,9,046 HE R11_1.vsi - 20x_03.tif,046 HE R21_1.vsi - 20x_03.tif,-0.13106513023376465,335,-0.09999173879623413,261,-0.12262649089097977,263,-0.23213154077529907,263,-0.46272364258766174,80,-0.6189061403274536,83,-0.7344489693641663,83,-0.832930862903595,124,-0.8698731660842896,83,83.0,-0.8530322313308716
047_03,1,047 HE R1_1.vsi - 20x_03.tif,047_ST_V10A20_007_3_03.tif,-0.15600988268852234,334,-0.13364410400390625,334,-0.16031180322170258,334,-0.24801266193389893,333,-0.44123443961143494,334,-0.5982559323310852,333,-0.6883717179298401,333,-0.7948161363601685,333,-0.84363853931427,333,333.0,-0.8257958889007568
047_03,2,047_ST_V10A20_007_3_03.tif,047_MP_F3.vsi - old_04 - 20x_BF_03.tif,-0.11224858462810516,147,-0.07108234614133835,146,-0.04758023843169212,84,-0.06318493187427521,57,-0.1648511439561844,71,-0.30006614327430725,256,-0.4043334722518921,148,-0.5696597695350647,145,-0.6296840310096741,148,148.0,-0.6175154447555542
047_03,3,047_MP_F3.vsi - old_04 - 20x_BF_03.tif,047 M+ V6 HES.vsi - 20x_BF_03.tif,-0.11578257381916046,358,-0.07415363937616348,356,-0.04760308563709259,356,-0.06155652925372124,267,-0.172205850481987,267,-0.30306053161621094,11,-0.419606477022171,354,-0.5574339628219604,354,-0.634905993938446,354,354.0,-0.6293691992759705
047_03,4,047 M+ V6 HES.vsi - 20x_BF_03.tif,047 M- V7 HES.vsi - 20x_BF_03.tif,-0.1926310658454895,282,-0.18828821182250977,282,-0.2497086077928543,282,-0.3755122721195221,282,-0.5618559122085571,282,-0.6944602131843567,282,-0.7744002938270569,282,-0.8432520031929016,282,-0.8796162605285645,282,282.0,-0.8685100078582764
047_03,5,047 M- V7 HES.vsi - 20x_BF_03.tif,047 MM V8.vsi - 20x_BF_03.tif,-0.12680183351039886,298,-0.08076157420873642,298,-0.0548890084028244,298,-0.08549312502145767,298,-0.22246840596199036,298,-0.3801165819168091,298,-0.49082306027412415,298,-0.6131526231765747,298,-0.6840867400169373,298,298.0,-0.6656831502914429
047_03,6,047 MM V8.vsi - 20x_BF_03.tif,047_LPS_F9_095009_202205.vsi - 40x_BF_03.tif,-0.1305736005306244,329,-0.1039113774895668,329,-0.11317260563373566,329,-0.172960102558136,329,-0.32602253556251526,329,-0.44821131229400635,330,-0.5058415532112122,330,-0.6178508400917053,330,-0.6357147693634033,330,330.0,-0.6634688973426819
047_03,7,047_LPS_F9_095009_202205.vsi - 40x_BF_03.tif,047_LTA_F10_100334_202205.vsi - 40x_BF_03.tif,-0.11356981098651886,19,-0.08337590098381042,19,-0.08984161168336868,19,-0.15682747960090637,22,-0.2945984899997711,22,-0.3928897976875305,20,-0.48261675238609314,20,-0.5578901171684265,19,-0.615731418132782,21,20.0,-0.6447804570198059
047_03,8,047_LTA_F10_100334_202205.vsi - 40x_BF_03.tif,047 HE R11_1.vsi - 20x_03.tif,-0.1492803543806076,93,-0.1293923705816269,93,-0.16463546454906464,93,-0.28137069940567017,93,-0.47929689288139343,93,-0.6150783896446228,92,-0.7120822668075562,92,-0.7873194813728333,93,-0.8368248343467712,92,92.0,-0.8235782980918884
047_03,9,047 HE R11_1.vsi - 20x_03.tif,047 HE R21_1.vsi - 20x_03.tif,-0.14191216230392456,349,-0.10360613465309143,349,-0.1105211079120636,349,-0.19719603657722473,342,-0.4011768698692322,344,-0.5347216725349426,340,-0.6556767821311951,344,-0.7198061943054199,330,-0.801675021648407,344,330.0,-0.7712935209274292
002_03,1,002 HE R1_3.vsi - 20x_03.tif,002_ST_V19S23_002_3_03.tif,-0.12443237006664276,36,-0.09219074249267578,36,-0.09700634330511093,38,-0.16858942806720734,36,-0.3362438380718231,36,-0.5155326128005981,36,-0.6003553867340088,36,-0.6554853916168213,35,-0.7255420088768005,35,35.0,-0.7380638718605042
002_03,2,002_ST_V19S23_002_3_03.tif,002_MP_F3.vsi - old_04 - 20x_BF_03.tif,-0.10507681220769882,107,-0.06786729395389557,107,-0.053740933537483215,91,-0.08877293020486832,104,-0.22199858725070953,103,-0.33838680386543274,102,-0.43075984716415405,93,-0.572211503982544,102,-0.6265786290168762,102,102.0,-0.6468583941459656
002_03,3,002_MP_F3.vsi - old_04 - 20x_BF_03.tif,002 M+ V6 HES.vsi - 20x_BF_03.tif,-0.09872899949550629,180,-0.07212645560503006,180,-0.07667414844036102,182,-0.11998014897108078,181,-0.23267048597335815,180,-0.36609113216400146,182,-0.4295046031475067,181,-0.511153519153595,181,-0.5830841064453125,181,181.0,-0.6266603469848633
002_03,4,002 M+ V6 HES.vsi - 20x_BF_03.tif,002 M- V7 HES.vsi - 20x_BF_03.tif,-0.08882789313793182,344,-0.06459309160709381,343,-0.07391098141670227,343,-0.13284951448440552,343,-0.2522580921649933,342,-0.38144272565841675,342,-0.42586809396743774,343,-0.4694763720035553,344,-0.5579228401184082,344,344.0,-0.6195533275604248
002_03,5,002 M- V7 HES.vsi - 20x_BF_03.tif,002 MM V8_01.vsi - 20x_BF_03.tif,-0.0851755291223526,28,-0.0652918741106987,27,-0.07717469334602356,27,-0.1361943632364273,28,-0.25647079944610596,28,-0.38910239934921265,28,-0.4356018602848053,29,-0.5524553656578064,28,-0.6167775392532349,27,27.0,-0.6804246306419373
002_03,6,002 MM V8_01.vsi - 20x_BF_03.tif,002_LPS_F9_094135_202205.vsi - 40x_BF_03.tif,-0.0959831103682518,336,-0.06728891283273697,341,-0.07783537358045578,332,-0.13081538677215576,332,-0.2654089331626892,333,-0.41666626930236816,338,-0.4937595725059509,333,-0.6297405362129211,338,-0.6735963821411133,333,333.0,-0.7298612594604492
002_03,7,002_LPS_F9_094135_202205.vsi - 40x_BF_03.tif,002_LTA_F10_095442_202205.vsi old_02 - 40x_BF_03.tif,-0.1112806499004364,240,-0.09193633496761322,240,-0.1057179868221283,241,-0.17143875360488892,241,-0.3031225800514221,241,-0.4262140691280365,241,-0.48097535967826843,241,-0.6137505769729614,241,-0.6174194812774658,241,241.0,-0.6724145412445068
002_03,8,002_LTA_F10_095442_202205.vsi old_02 - 40x_BF_03.tif,002 HE R11_3.vsi - 20x_03.tif,-0.09349983930587769,260,-0.06423633545637131,261,-0.05636242777109146,261,-0.07212962210178375,232,-0.15491217374801636,232,-0.2750166356563568,232,-0.34473082423210144,235,-0.4332219958305359,248,-0.533769428730011,234,234.0,-0.5680150985717773
002_03,9,002 HE R11_3.vsi - 20x_03.tif,002 HE R21_3.vsi - 20x_03.tif,-0.11940664052963257,109,-0.08579853177070618,110,-0.08997506648302078,110,-0.15643125772476196,109,-0.3101412355899811,109,-0.4432610869407654,109,-0.526183009147644,108,-0.6398458480834961,109,-0.687491774559021,107,106.0,-0.673464834690094
003_01,1,003 HE R1_1.vsi - 20x_01.tif,003_ST_V19S23_107_1_01.tif,-0.11614082753658295,231,-0.08445478975772858,231,-0.09993041306734085,231,-0.185862198472023,231,-0.3837846517562866,232,-0.5307486057281494,232,-0.6266972422599792,227,-0.7198620438575745,232,-0.7745404243469238,227,227.0,-0.7411848306655884
003_01,2,003_ST_V19S23_107_1_01.tif,003_MP_F3.vsi - 20x_BF_01.tif,-0.0901229977607727,316,-0.05309450253844261,316,-0.04609910771250725,97,-0.08337278664112091,311,-0.18659627437591553,312,-0.31842735409736633,314,-0.4035625457763672,313,-0.4918641448020935,154,-0.5688565373420715,39,39.0,-0.543907880783081
003_01,3,003_MP_F3.vsi - 20x_BF_01.tif,003 M+ V6 HES.vsi - 20x_BF_01.tif,-0.09724444150924683,255,-0.059517309069633484,51,-0.049045536667108536,31,-0.08319639414548874,32,-0.1794038563966751,33,-0.271708607673645,37,-0.33075985312461853,149,-0.4462660849094391,140,-0.5311747789382935,146,140.0,-0.5021673440933228
003_01,4,003 M+ V6 HES.vsi - 20x_BF_01.tif,003 M- V7 HES.vsi - 20x_BF_01.tif,-0.11136819422245026,340,-0.07366029173135757,342,-0.07186136394739151,343,-0.10035113990306854,342,-0.17926475405693054,349,-0.26927176117897034,347,-0.34536832571029663,72,-0.4560374617576599,219,-0.515496015548706,239,238.0,-0.4384095370769501
003_01,5,003 M- V7 HES.vsi - 20x_BF_01.tif,003 MM V8_01.vsi - 20x_BF_01.tif,-0.10380326956510544,29,-0.07012223452329636,29,-0.07074979692697525,30,-0.10911238193511963,29,-0.1907343864440918,22,-0.3269309401512146,21,-0.4121975600719452,23,-0.5417173504829407,27,-0.5835701823234558,27,26.0,-0.5953453779220581
003_01,6,003 MM V8_01.vsi - 20x_BF_01.tif,003_LPS_F9_094304_202205.vsi - 40x_BF_01.tif,-0.09755977243185043,223,-0.06611984223127365,229,-0.05923936143517494,230,-0.09220287948846817,195,-0.19430339336395264,192,-0.32160815596580505,196,-0.4179581105709076,354,-0.566024124622345,196,-0.5835676193237305,243,243.0,-0.6135520935058594
003_01,7,003_LPS_F9_094304_202205.vsi - 40x_BF_01.tif,003 HE R11_1.vsi - 20x_01.tif,-0.09636815637350082,68,-0.06180240958929062,185,-0.052283719182014465,45,-0.08009926974773407,45,-0.1819888949394226,47,-0.2954684793949127,44,-0.3728485405445099,46,-0.4630846083164215,209,-0.5509636402130127,207,207.0,-0.5522499084472656
047_01,1,047 HE R1_1.vsi - 20x_01.tif,047_ST_V10A20_007_1_01.tif,-0.10885342955589294,226,-0.07819513976573944,226,-0.07866385579109192,226,-0.12678228318691254,278,-0.24956154823303223,278,-0.39528408646583557,277,-0.5081129670143127,278,-0.6318594813346863,277,-0.6816749572753906,277,89.0,-0.6692579388618469
047_01,2,047_ST_V10A20_007_1_01.tif,047_MP_F3.vsi - 20x_BF_01.tif,-0.11936792731285095,47,-0.08836950361728668,47,-0.09848927706480026,47,-0.16420800983905792,47,-0.3147129416465759,47,-0.45044246315956116,47,-0.5538604855537415,46,-0.6725016832351685,47,-0.7283905148506165,47,47.0,-0.7278228998184204
047_01,3,047_MP_F3.vsi - 20x_BF_01.tif,047 M+ V6 HES.vsi - 20x_BF_01.tif,-0.10677248239517212,98,-0.06816039234399796,101,-0.058474279940128326,96,-0.09282339364290237,99,-0.18953396379947662,99,-0.2857884466648102,332,-0.3440787196159363,331,-0.4482465386390686,99,-0.5439158082008362,99,100.0,-0.523037314414978
047_01,4,047 M+ V6 HES.vsi - 20x_BF_01.tif,047 M- V7 HES.vsi - 20x_BF_01.tif,-0.12024796009063721,248,-0.08090774714946747,251,-0.08026781678199768,263,-0.14143069088459015,243,-0.2827083468437195,247,-0.410136342048645,247,-0.4655613601207733,247,-0.5838492512702942,247,-0.6331157088279724,246,246.0,-0.5995535254478455
047_01,5,047 M- V7 HES.vsi - 20x_BF_01.tif,047 MM V8.vsi - 20x_BF_01.tif,-0.10458244383335114,44,-0.06537866592407227,214,-0.05609435215592384,213,-0.07913308590650558,214,-0.17417681217193604,176,-0.2843819856643677,166,-0.3984947204589844,36,-0.558735728263855,36,-0.6266700029373169,37,37.0,-0.6299635171890259
047_01,6,047 MM V8.vsi - 20x_BF_01.tif,047_LPS_F9_095009_202205.vsi - 40x_BF_01.tif,-0.1020926684141159,11,-0.06577405333518982,10,-0.07289370149374008,8,-0.1454889178276062,8,-0.30662867426872253,8,-0.4683744013309479,7,-0.5651496052742004,8,-0.6794282793998718,8,-0.7298223972320557,8,8.0,-0.7510693073272705
047_01,7,047_LPS_F9_095009_202205.vsi - 40x_BF_01.tif,047_LTA_F10_100334_202205.vsi - 40x_BF_01.tif,-0.08495618402957916,11,-0.05261339247226715,0,-0.0453701876103878,29,-0.08137241750955582,27,-0.19847649335861206,27,-0.31623873114585876,22,-0.42713335156440735,22,-0.5173738598823547,26,-0.5943901538848877,26,26.0,-0.6375516653060913
047_01,8,047_LTA_F10_100334_202205.vsi - 40x_BF_01.tif,047 HE R11_1.vsi - 20x_01.tif,-0.09461943805217743,27,-0.05826159939169884,217,-0.040517549961805344,297,-0.0523950457572937,218,-0.13231545686721802,38,-0.23893076181411743,39,-0.3085297644138336,219,-0.4339226484298706,220,-0.5208622813224792,220,220.0,-0.5495811104774475
